"label","label_name","board","post_id","comment_id","depth","title","post","comment"
"s","Supportive","취업게시판","2022316","13049943","0","그 여러분 있잖아요 제가 정말 열심히","산 것 같은데 취업이 왜이리 오래 걸릴까요..
서강대 학우님들도 마찬가지겠지만
서강대 상경 정도면 괜찮은 학벌이라 생각했고
동아리 학회 창업 경험도 다수 있는데
정말 쉽지않네요 면접 필기 서류 매단계마다
제 부족함이 보이고
이 부족함을 메꾸기엔 하루하루 지원하는 데 매달려
하루살이처럼 사는 제가 또 어리석어보이고 그러네요
다들 어떻게 극복 하셨나요
꽤나 단순무식하게 이겨내는 스타일인데도
제가 이럴 줄 몰랐네요 ㅎㅎ
무단전재 및 복제 금지 해당 게시물은 서강대 동문만을 위해 작성된 게시물로, 외부로 유출시 서담 영구 탈퇴되며, 저작권 침해 / 개인정보보호법 위반 등의 법적 책임을 질 수 있습니다.","구조적문제죠. 어떻게 하겠어요 자책하기보단 기회가 올때가지 시행횟수를 늘려야죠 막상 오래 취업안되는사람이 진짜 좋은 기업에 덜컥붙는 경우도 많습니다 저도 면접관해봤지만 면접관들 생각이 다 달라요 우연히 내가 보여준 특성이 맘에 들어하는 면접관만나면 붙는거임 예를 들어서 저는 서툴러도 질문에 제대로 답하는 지원자한테 높은 점수주고, 질문에 딴소리하는애들 낮은 점수주고, 질문에 대한 답이긴한데 시종일관 준비한 멘트 느낌나면 중상 정도 줍니다. 그냥 제 재량이니깐요(저희회사 공채 면접 3번 진행해봄)"
"i","Informative","취업게시판","2022300","13048837","0","기업들은 왜 연봉 공개를 안하는건가요?","지원자들은 모든 정보를 다 공개하는데
기업들은 무슨 이유로 공개를 안하는지 궁금합니다
무단전재 및 복제 금지 해당 게시물은 서강대 동문만을 위해 작성된 게시물로, 외부로 유출시 서담 영구 탈퇴되며, 저작권 침해 / 개인정보보호법 위반 등의 법적 책임을 질 수 있습니다.","노동경제학, 정보경제학에서 배웁니다"
"i","Informative","취업게시판","2022300","13048838","1","기업들은 왜 연봉 공개를 안하는건가요?","지원자들은 모든 정보를 다 공개하는데
기업들은 무슨 이유로 공개를 안하는지 궁금합니다
무단전재 및 복제 금지 해당 게시물은 서강대 동문만을 위해 작성된 게시물로, 외부로 유출시 서담 영구 탈퇴되며, 저작권 침해 / 개인정보보호법 위반 등의 법적 책임을 질 수 있습니다.","뉴욕 같은 곳은 아마 법적으로 공개 의무 있을 거에요"
"i","Informative","취업게시판","2022300","13048912","0","기업들은 왜 연봉 공개를 안하는건가요?","지원자들은 모든 정보를 다 공개하는데
기업들은 무슨 이유로 공개를 안하는지 궁금합니다
무단전재 및 복제 금지 해당 게시물은 서강대 동문만을 위해 작성된 게시물로, 외부로 유출시 서담 영구 탈퇴되며, 저작권 침해 / 개인정보보호법 위반 등의 법적 책임을 질 수 있습니다.","공개하면 오히려 더 문제돼요 투명하게 소득 공개되는게 절대 좋은면이 없습니다 그리고 대부분 대기업 신입은 거의 비슷하게 맞추는 추세라 일단 합격하면 크게 차이 없을거에요"
"i","Informative","취업게시판","2022300","13049263","0","기업들은 왜 연봉 공개를 안하는건가요?","지원자들은 모든 정보를 다 공개하는데
기업들은 무슨 이유로 공개를 안하는지 궁금합니다
무단전재 및 복제 금지 해당 게시물은 서강대 동문만을 위해 작성된 게시물로, 외부로 유출시 서담 영구 탈퇴되며, 저작권 침해 / 개인정보보호법 위반 등의 법적 책임을 질 수 있습니다.","지원자들도 개구라치잖아요 자소서에"
"i","Informative","취업게시판","2022224","13048134","0","말을 너무 못해서 걱정입니다ㅠㅠ","미리 준비한 질문이면 어느정도 괜찮은데
갑작스러운 경험을 묻는 질문이 들어왔을 때
횡설수설하고 제가 말하다 보면 무엇을 말하는지 모르겠네요
모든 질문을 다 준비할 수 있는 것도 아니고 어떻게 하는게 좋을까요?
무단전재 및 복제 금지 해당 게시물은 서강대 동문만을 위해 작성된 게시물로, 외부로 유출시 서담 영구 탈퇴되며, 저작권 침해 / 개인정보보호법 위반 등의 법적 책임을 질 수 있습니다.","와 저랑 똑같네요 저도 답을 못찾고있네요..."
"i","Informative","취업게시판","2022224","13048143","0","말을 너무 못해서 걱정입니다ㅠㅠ","미리 준비한 질문이면 어느정도 괜찮은데
갑작스러운 경험을 묻는 질문이 들어왔을 때
횡설수설하고 제가 말하다 보면 무엇을 말하는지 모르겠네요
모든 질문을 다 준비할 수 있는 것도 아니고 어떻게 하는게 좋을까요?
무단전재 및 복제 금지 해당 게시물은 서강대 동문만을 위해 작성된 게시물로, 외부로 유출시 서담 영구 탈퇴되며, 저작권 침해 / 개인정보보호법 위반 등의 법적 책임을 질 수 있습니다.","키워드별로 어떤 경험 말할지 정해두는 게 좋아요 도전, 성공, 실패, 신념, 정직 등등 경험 물어보는 키워드별로 어떤 경험 말할건지만 한번 정리해둬도 훨씬 도움 됩니다"
"i","Informative","취업게시판","2022224","13048159","0","말을 너무 못해서 걱정입니다ㅠㅠ","미리 준비한 질문이면 어느정도 괜찮은데
갑작스러운 경험을 묻는 질문이 들어왔을 때
횡설수설하고 제가 말하다 보면 무엇을 말하는지 모르겠네요
모든 질문을 다 준비할 수 있는 것도 아니고 어떻게 하는게 좋을까요?
무단전재 및 복제 금지 해당 게시물은 서강대 동문만을 위해 작성된 게시물로, 외부로 유출시 서담 영구 탈퇴되며, 저작권 침해 / 개인정보보호법 위반 등의 법적 책임을 질 수 있습니다.","STAR기법 ㄱㄱ"
"i","Informative","취업게시판","2022224","13048163","0","말을 너무 못해서 걱정입니다ㅠㅠ","미리 준비한 질문이면 어느정도 괜찮은데
갑작스러운 경험을 묻는 질문이 들어왔을 때
횡설수설하고 제가 말하다 보면 무엇을 말하는지 모르겠네요
모든 질문을 다 준비할 수 있는 것도 아니고 어떻게 하는게 좋을까요?
무단전재 및 복제 금지 해당 게시물은 서강대 동문만을 위해 작성된 게시물로, 외부로 유출시 서담 영구 탈퇴되며, 저작권 침해 / 개인정보보호법 위반 등의 법적 책임을 질 수 있습니다.","넌내가랩을하면어버버"
"i","Informative","취업게시판","2022224","13048211","0","말을 너무 못해서 걱정입니다ㅠㅠ","미리 준비한 질문이면 어느정도 괜찮은데
갑작스러운 경험을 묻는 질문이 들어왔을 때
횡설수설하고 제가 말하다 보면 무엇을 말하는지 모르겠네요
모든 질문을 다 준비할 수 있는 것도 아니고 어떻게 하는게 좋을까요?
무단전재 및 복제 금지 해당 게시물은 서강대 동문만을 위해 작성된 게시물로, 외부로 유출시 서담 영구 탈퇴되며, 저작권 침해 / 개인정보보호법 위반 등의 법적 책임을 질 수 있습니다.","익2님 처럼 자주나오는 빈출키워드(도전. 프로세스 개선. 갈등상황. 의견조율. 협업. 성공. 실패)위주로 몇가지 주요경험 매핑해서 요리조리 써먹는게 중요한거 같아요"
"i","Informative","취업게시판","2022216","13048186","0","모비스 면접","다들 어떠셨나요??
무단전재 및 복제 금지 해당 게시물은 서강대 동문만을 위해 작성된 게시물로, 외부로 유출시 서담 영구 탈퇴되며, 저작권 침해 / 개인정보보호법 위반 등의 법적 책임을 질 수 있습니다.","꼬리질문 많다고 들었는데 하나도 없었던 걸 보면..... 제게 관심이 없으셨던 거 같아요ㅎㅎ..... 답변도 잘 못함"
"i","Informative","취업게시판","2022216","13048536","2","모비스 면접","다들 어떠셨나요??
무단전재 및 복제 금지 해당 게시물은 서강대 동문만을 위해 작성된 게시물로, 외부로 유출시 서담 영구 탈퇴되며, 저작권 침해 / 개인정보보호법 위반 등의 법적 책임을 질 수 있습니다.","없었습니다... 질문 들어오라고 설렁설렁 설명했는데 하나도 안물어보시더라고요"
"i","Informative","취업게시판","2022216","13048430","1","모비스 면접","다들 어떠셨나요??
무단전재 및 복제 금지 해당 게시물은 서강대 동문만을 위해 작성된 게시물로, 외부로 유출시 서담 영구 탈퇴되며, 저작권 침해 / 개인정보보호법 위반 등의 법적 책임을 질 수 있습니다.","면접 1차였나요 2차였나요?"
"i","Informative","취업게시판","2022216","13048555","2","모비스 면접","다들 어떠셨나요??
무단전재 및 복제 금지 해당 게시물은 서강대 동문만을 위해 작성된 게시물로, 외부로 유출시 서담 영구 탈퇴되며, 저작권 침해 / 개인정보보호법 위반 등의 법적 책임을 질 수 있습니다.","혹시 어느 직무셨나요?"
"i","Informative","취업게시판","2022216","13049023","0","모비스 면접","다들 어떠셨나요??
무단전재 및 복제 금지 해당 게시물은 서강대 동문만을 위해 작성된 게시물로, 외부로 유출시 서담 영구 탈퇴되며, 저작권 침해 / 개인정보보호법 위반 등의 법적 책임을 질 수 있습니다.","악.... 너무 못한거같아요ㅠ"
"i","Informative","취업게시판","2022216","13049027","2","모비스 면접","다들 어떠셨나요??
무단전재 및 복제 금지 해당 게시물은 서강대 동문만을 위해 작성된 게시물로, 외부로 유출시 서담 영구 탈퇴되며, 저작권 침해 / 개인정보보호법 위반 등의 법적 책임을 질 수 있습니다.","아.... 뭔가 인성질문이 저는 많았는데, 꼬리질문이 좀 있긴 했는데 예상 못한 질문도 있었어서 당황했네요ㅜㅠ"
"i","Informative","취업게시판","2022216","13049038","2","모비스 면접","다들 어떠셨나요??
무단전재 및 복제 금지 해당 게시물은 서강대 동문만을 위해 작성된 게시물로, 외부로 유출시 서담 영구 탈퇴되며, 저작권 침해 / 개인정보보호법 위반 등의 법적 책임을 질 수 있습니다.","헉 그래요? 직무질문은 그냥 직무 관련된 기본적인 것만 물으셨던 것 같은데.. 이게 사람마다 엄청 다른가보네요"
"s","Supportive","취업게시판","2022166","13047928","0","장기취준생들 어떻게 임하고 계시나요","4시즌째인 장기취준생입니다...
서탈 인적성탈 역검탈 면탈 최종탈 전환탈 종류별로 다 겪었네요
3시즌때까지만 해도 괜찮아 다음 시즌에 성공하면 돼 라는 마인드로 스스로를 다독여왔는데 이번시즌은 유난히 힘드네요 아닌 걸 알면서도 이번에 안되면 끝이라는 생각이 자꾸 드네요
다들 어떻게 멘탈관리 하고 계시는지 궁금합니다
무단전재 및 복제 금지 해당 게시물은 서강대 동문만을 위해 작성된 게시물로, 외부로 유출시 서담 영구 탈퇴되며, 저작권 침해 / 개인정보보호법 위반 등의 법적 책임을 질 수 있습니다.","유예는 걸구 하시나요? 같이 조금만 더 힘내봅시다ㅠ"
"i","Informative","취업게시판","2022166","13048153","2","장기취준생들 어떻게 임하고 계시나요","4시즌째인 장기취준생입니다...
서탈 인적성탈 역검탈 면탈 최종탈 전환탈 종류별로 다 겪었네요
3시즌때까지만 해도 괜찮아 다음 시즌에 성공하면 돼 라는 마인드로 스스로를 다독여왔는데 이번시즌은 유난히 힘드네요 아닌 걸 알면서도 이번에 안되면 끝이라는 생각이 자꾸 드네요
다들 어떻게 멘탈관리 하고 계시는지 궁금합니다
무단전재 및 복제 금지 해당 게시물은 서강대 동문만을 위해 작성된 게시물로, 외부로 유출시 서담 영구 탈퇴되며, 저작권 침해 / 개인정보보호법 위반 등의 법적 책임을 질 수 있습니다.","상반기 서탈 과제탈 면탈 하다가 하반기 맞이할 생각에 갑갑해요..전 지금 병행하는 인턴도 없습니다ㅜ"
"i","Informative","취업게시판","2022166","13047978","0","장기취준생들 어떻게 임하고 계시나요","4시즌째인 장기취준생입니다...
서탈 인적성탈 역검탈 면탈 최종탈 전환탈 종류별로 다 겪었네요
3시즌때까지만 해도 괜찮아 다음 시즌에 성공하면 돼 라는 마인드로 스스로를 다독여왔는데 이번시즌은 유난히 힘드네요 아닌 걸 알면서도 이번에 안되면 끝이라는 생각이 자꾸 드네요
다들 어떻게 멘탈관리 하고 계시는지 궁금합니다
무단전재 및 복제 금지 해당 게시물은 서강대 동문만을 위해 작성된 게시물로, 외부로 유출시 서담 영구 탈퇴되며, 저작권 침해 / 개인정보보호법 위반 등의 법적 책임을 질 수 있습니다.","인턴하면서 공백기방어만 죽어라 하고있네요.. 진짜 작은 스타트업이라도 가야될런지.."
"i","Informative","취업게시판","2022166","13048071","2","장기취준생들 어떻게 임하고 계시나요","4시즌째인 장기취준생입니다...
서탈 인적성탈 역검탈 면탈 최종탈 전환탈 종류별로 다 겪었네요
3시즌때까지만 해도 괜찮아 다음 시즌에 성공하면 돼 라는 마인드로 스스로를 다독여왔는데 이번시즌은 유난히 힘드네요 아닌 걸 알면서도 이번에 안되면 끝이라는 생각이 자꾸 드네요
다들 어떻게 멘탈관리 하고 계시는지 궁금합니다
무단전재 및 복제 금지 해당 게시물은 서강대 동문만을 위해 작성된 게시물로, 외부로 유출시 서담 영구 탈퇴되며, 저작권 침해 / 개인정보보호법 위반 등의 법적 책임을 질 수 있습니다.","인턴-계약직의 경계에 있는 자리라 일년째 하고 있습니다.. 회사분들 눈치도 보일 지경이에요 이제 ㅠㅠ"
"i","Informative","취업게시판","2022166","13048089","0","장기취준생들 어떻게 임하고 계시나요","4시즌째인 장기취준생입니다...
서탈 인적성탈 역검탈 면탈 최종탈 전환탈 종류별로 다 겪었네요
3시즌때까지만 해도 괜찮아 다음 시즌에 성공하면 돼 라는 마인드로 스스로를 다독여왔는데 이번시즌은 유난히 힘드네요 아닌 걸 알면서도 이번에 안되면 끝이라는 생각이 자꾸 드네요
다들 어떻게 멘탈관리 하고 계시는지 궁금합니다
무단전재 및 복제 금지 해당 게시물은 서강대 동문만을 위해 작성된 게시물로, 외부로 유출시 서담 영구 탈퇴되며, 저작권 침해 / 개인정보보호법 위반 등의 법적 책임을 질 수 있습니다.","같이 화이팅입니다ㅠㅠㅠ 직무가 어떻게되시나요?"
"s","Supportive","취업게시판","2022166","13048205","1","장기취준생들 어떻게 임하고 계시나요","4시즌째인 장기취준생입니다...
서탈 인적성탈 역검탈 면탈 최종탈 전환탈 종류별로 다 겪었네요
3시즌때까지만 해도 괜찮아 다음 시즌에 성공하면 돼 라는 마인드로 스스로를 다독여왔는데 이번시즌은 유난히 힘드네요 아닌 걸 알면서도 이번에 안되면 끝이라는 생각이 자꾸 드네요
다들 어떻게 멘탈관리 하고 계시는지 궁금합니다
무단전재 및 복제 금지 해당 게시물은 서강대 동문만을 위해 작성된 게시물로, 외부로 유출시 서담 영구 탈퇴되며, 저작권 침해 / 개인정보보호법 위반 등의 법적 책임을 질 수 있습니다.","제 주변 봐도 마케팅은 진짜 극악인거같아요...  저도문과라 ㅠ 무조건 카드 늘리는게 답인거ㅠ같고 난사하다보면 진짜 하나는 걸리더라구요 최종 전환형까지 가신거도 다 능력은 검증되신 것이니 끝까지 1승만 하면 된다는 느낌으로 자신감가져봐요!! 자신감 없으면 면접에서 티가난다고 하더라구요ㅜ 나를믿는게 젤 중요한거 같아요 같이 파이팅해요"
"i","Informative","취업게시판","2022166","13048441","1","장기취준생들 어떻게 임하고 계시나요","4시즌째인 장기취준생입니다...
서탈 인적성탈 역검탈 면탈 최종탈 전환탈 종류별로 다 겪었네요
3시즌때까지만 해도 괜찮아 다음 시즌에 성공하면 돼 라는 마인드로 스스로를 다독여왔는데 이번시즌은 유난히 힘드네요 아닌 걸 알면서도 이번에 안되면 끝이라는 생각이 자꾸 드네요
다들 어떻게 멘탈관리 하고 계시는지 궁금합니다
무단전재 및 복제 금지 해당 게시물은 서강대 동문만을 위해 작성된 게시물로, 외부로 유출시 서담 영구 탈퇴되며, 저작권 침해 / 개인정보보호법 위반 등의 법적 책임을 질 수 있습니다.","그리고아직 유예시면 어쨌든 기업에선 학생으로보는 경향도 있으니까 늦지않았다구 생각하심 좋겠어요 할수있습니다!"
"i","Informative","취업게시판","2022166","13048286","0","장기취준생들 어떻게 임하고 계시나요","4시즌째인 장기취준생입니다...
서탈 인적성탈 역검탈 면탈 최종탈 전환탈 종류별로 다 겪었네요
3시즌때까지만 해도 괜찮아 다음 시즌에 성공하면 돼 라는 마인드로 스스로를 다독여왔는데 이번시즌은 유난히 힘드네요 아닌 걸 알면서도 이번에 안되면 끝이라는 생각이 자꾸 드네요
다들 어떻게 멘탈관리 하고 계시는지 궁금합니다
무단전재 및 복제 금지 해당 게시물은 서강대 동문만을 위해 작성된 게시물로, 외부로 유출시 서담 영구 탈퇴되며, 저작권 침해 / 개인정보보호법 위반 등의 법적 책임을 질 수 있습니다.","작은 회사에 들어가서 버티는중.. 대기업말고 사람인으로 서류난사도 해보셨나요"
"i","Informative","취업게시판","2022166","13048338","0","장기취준생들 어떻게 임하고 계시나요","4시즌째인 장기취준생입니다...
서탈 인적성탈 역검탈 면탈 최종탈 전환탈 종류별로 다 겪었네요
3시즌때까지만 해도 괜찮아 다음 시즌에 성공하면 돼 라는 마인드로 스스로를 다독여왔는데 이번시즌은 유난히 힘드네요 아닌 걸 알면서도 이번에 안되면 끝이라는 생각이 자꾸 드네요
다들 어떻게 멘탈관리 하고 계시는지 궁금합니다
무단전재 및 복제 금지 해당 게시물은 서강대 동문만을 위해 작성된 게시물로, 외부로 유출시 서담 영구 탈퇴되며, 저작권 침해 / 개인정보보호법 위반 등의 법적 책임을 질 수 있습니다.","유예도 한도가 있군요.. 화이팅입니다!"
"s","Supportive","취업게시판","2022166","13048377","0","장기취준생들 어떻게 임하고 계시나요","4시즌째인 장기취준생입니다...
서탈 인적성탈 역검탈 면탈 최종탈 전환탈 종류별로 다 겪었네요
3시즌때까지만 해도 괜찮아 다음 시즌에 성공하면 돼 라는 마인드로 스스로를 다독여왔는데 이번시즌은 유난히 힘드네요 아닌 걸 알면서도 이번에 안되면 끝이라는 생각이 자꾸 드네요
다들 어떻게 멘탈관리 하고 계시는지 궁금합니다
무단전재 및 복제 금지 해당 게시물은 서강대 동문만을 위해 작성된 게시물로, 외부로 유출시 서담 영구 탈퇴되며, 저작권 침해 / 개인정보보호법 위반 등의 법적 책임을 질 수 있습니다.","선배님 힘내세요 저는 3학년인데 걱정이 많으네요...ㅠㅠ"
"i","Informative","취업게시판","2022152","13047731","0","포스코 dx 서류","홍보 합
서합 후 온라인 역량검사와 AI 활용 역량검사가 두번이나 있네요
무단전재 및 복제 금지 해당 게시물은 서강대 동문만을 위해 작성된 게시물로, 외부로 유출시 서담 영구 탈퇴되며, 저작권 침해 / 개인정보보호법 위반 등의 법적 책임을 질 수 있습니다.","엔지니어링 합"
"i","Informative","취업게시판","2022152","13049979","2","포스코 dx 서류","홍보 합
서합 후 온라인 역량검사와 AI 활용 역량검사가 두번이나 있네요
무단전재 및 복제 금지 해당 게시물은 서강대 동문만을 위해 작성된 게시물로, 외부로 유출시 서담 영구 탈퇴되며, 저작권 침해 / 개인정보보호법 위반 등의 법적 책임을 질 수 있습니다.","홈페이지에 가보니, 저도 지원 결과에는 지원 결과 없이 나오네요. 근데, 문자든 메일이든 합격이라고 나오고 인적성 보라고 메일이 왔으니 합격으로 생각하죠."
"i","Informative","취업게시판","2022152","13047920","0","포스코 dx 서류","홍보 합
서합 후 온라인 역량검사와 AI 활용 역량검사가 두번이나 있네요
무단전재 및 복제 금지 해당 게시물은 서강대 동문만을 위해 작성된 게시물로, 외부로 유출시 서담 영구 탈퇴되며, 저작권 침해 / 개인정보보호법 위반 등의 법적 책임을 질 수 있습니다.","혹시 과가 어떻게 되시나요?"
"i","Informative","취업게시판","2022152","13047921","1","포스코 dx 서류","홍보 합
서합 후 온라인 역량검사와 AI 활용 역량검사가 두번이나 있네요
무단전재 및 복제 금지 해당 게시물은 서강대 동문만을 위해 작성된 게시물로, 외부로 유출시 서담 영구 탈퇴되며, 저작권 침해 / 개인정보보호법 위반 등의 법적 책임을 질 수 있습니다.","홍보 탈이라서요ㅠ"
"i","Informative","취업게시판","2022135","13047652","0","증권사 자격증","이제 5학기인데 자격증이 투운사밖에 없어 고민하고 있습니다
오픽은 무조건 딸 생각인데 자격증
두 개론 조금 부족해보여서
금투분, 재경관리사, 토익 중에 하나를 더 딸까 생각중입니다
이 중에 뭘 따는 게 좋을까요
(cfa는 응시료도 너무 비싸고 리스크가 있는 것 같아
따지 않을 것 같습니다)
물론 자격증보다 인턴 경험이 더 중요한 건 알고 있지만
딱히 방학때 할 것도 없고 그래서 따놓으려구요
희망 직무는 아직 못 정했습니다
ib, 리서치, 운용 등..
조언 주시면 정말 감사하겠습니다
무단전재 및 복제 금지 해당 게시물은 서강대 동문만을 위해 작성된 게시물로, 외부로 유출시 서담 영구 탈퇴되며, 저작권 침해 / 개인정보보호법 위반 등의 법적 책임을 질 수 있습니다.","Cfa요 다른 자격증은 별 의미없어보여요"
"i","Informative","취업게시판","2022135","13047906","0","증권사 자격증","이제 5학기인데 자격증이 투운사밖에 없어 고민하고 있습니다
오픽은 무조건 딸 생각인데 자격증
두 개론 조금 부족해보여서
금투분, 재경관리사, 토익 중에 하나를 더 딸까 생각중입니다
이 중에 뭘 따는 게 좋을까요
(cfa는 응시료도 너무 비싸고 리스크가 있는 것 같아
따지 않을 것 같습니다)
물론 자격증보다 인턴 경험이 더 중요한 건 알고 있지만
딱히 방학때 할 것도 없고 그래서 따놓으려구요
희망 직무는 아직 못 정했습니다
ib, 리서치, 운용 등..
조언 주시면 정말 감사하겠습니다
무단전재 및 복제 금지 해당 게시물은 서강대 동문만을 위해 작성된 게시물로, 외부로 유출시 서담 영구 탈퇴되며, 저작권 침해 / 개인정보보호법 위반 등의 법적 책임을 질 수 있습니다.","리테일 영업하려면 증권투자권유자문인력 필수입니다. 리서치(애널리스트) 하려면 금융투자분석사 따는 것이 좋습니다. 투자자산운용사는 펀드매니저(자산운용사)에 필요한 자격증입니다.  스펙을 쌓고 싶다면 영어성적이나 재경관리사 있어도 괜찮지만 꼭 필요한 것은 아닙니다."
"i","Informative","취업게시판","2022135","13047917","0","증권사 자격증","이제 5학기인데 자격증이 투운사밖에 없어 고민하고 있습니다
오픽은 무조건 딸 생각인데 자격증
두 개론 조금 부족해보여서
금투분, 재경관리사, 토익 중에 하나를 더 딸까 생각중입니다
이 중에 뭘 따는 게 좋을까요
(cfa는 응시료도 너무 비싸고 리스크가 있는 것 같아
따지 않을 것 같습니다)
물론 자격증보다 인턴 경험이 더 중요한 건 알고 있지만
딱히 방학때 할 것도 없고 그래서 따놓으려구요
희망 직무는 아직 못 정했습니다
ib, 리서치, 운용 등..
조언 주시면 정말 감사하겠습니다
무단전재 및 복제 금지 해당 게시물은 서강대 동문만을 위해 작성된 게시물로, 외부로 유출시 서담 영구 탈퇴되며, 저작권 침해 / 개인정보보호법 위반 등의 법적 책임을 질 수 있습니다.","무리해서 cfa 따시는거 추천드려요"
"i","Informative","취업게시판","2022018","13046910","0","면접 두탕 vs 하나 집중","두번째 면접이 1지망 기업이고 첫번째 면접은 좋아하는 기업이지만 직무연관성이 낮습니다. 공교롭게도 두 기업의 1차면접이 같은 날로 잡혔는데요,
첫번째 면접이 11:30 시작이고 약 2시간15분 소요 예정이라고 안내 받았습니다. 즉 넉넉하게 계산해서 2시쯤 끝날 듯 한데요 두번째 면접이 3시 시작이고 이동거리는 40분 정도 걸립니다.
너무 아슬아슬할 것 같기도 하고 두번째 면접에 쓸 에너지가 고갈될까 걱정됩니다. 두번째 면접도 약 3시간의 긴 면접입니다ㅠㅠ
이렇게만 보면 하나에 집중하는 게 맞는 거 같지만... 남은 카드가 많이 없다보니 기회를 버리는 게 맞나 계속 고민이 됩니다...
무단전재 및 복제 금지 해당 게시물은 서강대 동문만을 위해 작성된 게시물로, 외부로 유출시 서담 영구 탈퇴되며, 저작권 침해 / 개인정보보호법 위반 등의 법적 책임을 질 수 있습니다.","오.. 저도 비슷한 상황이에요. 차이점은 저는 다행히 중간에 텀이 1시간 정도 있다는 건데, 첫번째 면접이 2시간 넘게 진행 예정이라 체력이랑 정신력이 부담될 것 같아서 고민이네요 ㅋㅋ"
"i","Informative","취업게시판","2022018","13046922","2","면접 두탕 vs 하나 집중","두번째 면접이 1지망 기업이고 첫번째 면접은 좋아하는 기업이지만 직무연관성이 낮습니다. 공교롭게도 두 기업의 1차면접이 같은 날로 잡혔는데요,
첫번째 면접이 11:30 시작이고 약 2시간15분 소요 예정이라고 안내 받았습니다. 즉 넉넉하게 계산해서 2시쯤 끝날 듯 한데요 두번째 면접이 3시 시작이고 이동거리는 40분 정도 걸립니다.
너무 아슬아슬할 것 같기도 하고 두번째 면접에 쓸 에너지가 고갈될까 걱정됩니다. 두번째 면접도 약 3시간의 긴 면접입니다ㅠㅠ
이렇게만 보면 하나에 집중하는 게 맞는 거 같지만... 남은 카드가 많이 없다보니 기회를 버리는 게 맞나 계속 고민이 됩니다...
무단전재 및 복제 금지 해당 게시물은 서강대 동문만을 위해 작성된 게시물로, 외부로 유출시 서담 영구 탈퇴되며, 저작권 침해 / 개인정보보호법 위반 등의 법적 책임을 질 수 있습니다.","그러게요... 면접 본 경험 돌이켜보면, 그 날 다른 거 없이 면접 하나만 봤는데도 집에 오면 녹초가 됐어서..."
"i","Informative","취업게시판","2022018","13046930","0","면접 두탕 vs 하나 집중","두번째 면접이 1지망 기업이고 첫번째 면접은 좋아하는 기업이지만 직무연관성이 낮습니다. 공교롭게도 두 기업의 1차면접이 같은 날로 잡혔는데요,
첫번째 면접이 11:30 시작이고 약 2시간15분 소요 예정이라고 안내 받았습니다. 즉 넉넉하게 계산해서 2시쯤 끝날 듯 한데요 두번째 면접이 3시 시작이고 이동거리는 40분 정도 걸립니다.
너무 아슬아슬할 것 같기도 하고 두번째 면접에 쓸 에너지가 고갈될까 걱정됩니다. 두번째 면접도 약 3시간의 긴 면접입니다ㅠㅠ
이렇게만 보면 하나에 집중하는 게 맞는 거 같지만... 남은 카드가 많이 없다보니 기회를 버리는 게 맞나 계속 고민이 됩니다...
무단전재 및 복제 금지 해당 게시물은 서강대 동문만을 위해 작성된 게시물로, 외부로 유출시 서담 영구 탈퇴되며, 저작권 침해 / 개인정보보호법 위반 등의 법적 책임을 질 수 있습니다.","저는 무조건 2개요ㅠ 작년 하반기때 하루 3개까지 가봤는데, 첫 면접 보고 입 풀리면 뒷 면접을 훨씬 잘보더라구요"
"i","Informative","취업게시판","2022018","13047014","0","면접 두탕 vs 하나 집중","두번째 면접이 1지망 기업이고 첫번째 면접은 좋아하는 기업이지만 직무연관성이 낮습니다. 공교롭게도 두 기업의 1차면접이 같은 날로 잡혔는데요,
첫번째 면접이 11:30 시작이고 약 2시간15분 소요 예정이라고 안내 받았습니다. 즉 넉넉하게 계산해서 2시쯤 끝날 듯 한데요 두번째 면접이 3시 시작이고 이동거리는 40분 정도 걸립니다.
너무 아슬아슬할 것 같기도 하고 두번째 면접에 쓸 에너지가 고갈될까 걱정됩니다. 두번째 면접도 약 3시간의 긴 면접입니다ㅠㅠ
이렇게만 보면 하나에 집중하는 게 맞는 거 같지만... 남은 카드가 많이 없다보니 기회를 버리는 게 맞나 계속 고민이 됩니다...
무단전재 및 복제 금지 해당 게시물은 서강대 동문만을 위해 작성된 게시물로, 외부로 유출시 서담 영구 탈퇴되며, 저작권 침해 / 개인정보보호법 위반 등의 법적 책임을 질 수 있습니다.","무조건 가야죠. 이런 상황에서 카드 하나라도 버리지 마세요"
